frame,average_alive_cells
429,116
430,114
431,116
432,114
433,116
434,114
435,116
436,114
437,116
438,114
439,116
440,114
441,116
442,114
443,116
444,114
445,116
446,114
447,116
448,114
449,116
450,114
451,116
452,114
453,116
454,114
455,116
456,114
457,116
458,114
459,116
460,114
461,116
462,114
463,116
464,114
465,116
466,114
467,116
468,114
469,116
470,114
471,116
472,114
473,116
474,114
475,116
476,114
477,116
478,114
479,116
480,114
481,116
482,114
483,116
484,114
485,116
486,114
487,116
488,114
489,116
490,114
491,116
492,114
493,116
494,114
495,116
496,114
497,116
498,114
499,116
500,114
501,116
502,114
503,116
504,114
505,116
506,114
507,116
508,114
509,116
510,114
511,116
512,114
513,116
514,114
515,116
516,114
517,116
518,114
519,116
520,114
521,116
522,114
523,116
524,114
525,116
526,114
527,116
528,114
529,116
530,114
531,116
532,114
533,116
534,114
535,116
536,114
537,116
538,114
539,116
540,114
541,116
542,114
543,116
544,114
545,116
546,114
547,116
548,114
549,116
550,114
551,116
552,114
553,116
554,114
555,116
556,114
557,116
558,114
559,116
560,114
561,116
562,114
563,116
564,114
565,116
566,114
567,116
568,114
569,116
570,114
571,116
572,114
573,116
574,114
575,116
576,114
577,116
578,114
579,116
580,114
581,116
582,114
583,116
584,114
585,116
586,114
587,116
588,114
589,116
590,114
591,116
592,114
593,116
594,114
595,116
596,114
597,116
598,114
599,116
600,114
601,116
602,114
603,116
604,114
605,116
606,114
607,116
608,114
609,116
610,114
611,116
612,114
613,116
614,114
615,116
616,114
617,116
618,114
619,116
620,114
621,116
622,114
623,116
624,114
625,116
626,114
627,116
628,114
629,116
630,114
631,116
632,114
633,116
634,114
635,116
636,114
637,116
638,114
639,116
640,114
641,116
642,114
643,116
644,114
645,116
646,114
647,116
648,114
649,116
650,114
651,116
652,114
653,116
654,114
655,116
656,114
657,116
658,114
659,116
660,114
661,116
662,114
663,116
664,114
665,116
666,114
667,116
668,114
669,116
670,114
671,116
672,114
673,116
674,114
675,116
676,114
677,116
678,114
679,116
680,114
681,116
682,114
683,116
684,114
685,116
686,114
687,116
688,114
689,116
690,114
691,116
692,114
693,116
694,114
695,116
696,114
697,116
698,114
699,116
700,114
701,116
702,114
703,116
704,114
705,116
706,114
707,116
708,114
709,116
710,114
711,116
712,114
713,116
714,114
715,116
716,114
717,116
718,114
719,116
720,114
721,116
722,114
723,116
724,114
725,116
726,114
727,116
728,114
729,116
730,114
731,116
732,114
733,116
734,114
735,116
736,114
737,116
738,114
739,116
740,114
741,116
742,114
743,116
744,114
745,116
746,114
747,116
748,114
749,116
750,114
751,116
752,114
753,116
754,114
755,116
756,114
757,116
758,114
759,116
760,114
761,116
762,114
763,116
764,114
765,116
766,114
767,116
768,114
769,116
770,114
771,116
772,114
773,116
774,114
775,116
776,114
777,116
778,114
779,116
780,114
781,116
782,114
783,116
784,114
785,116
786,114
787,116
788,114
789,116
790,114
791,116
792,114
793,116
794,114
795,116
796,114
797,116
798,114
799,116
800,114
801,116
802,114
803,116
804,114
805,116
806,114
807,116
808,114
809,116
810,114
811,116
812,114
813,116
814,114
815,116
816,114
817,116
818,114
819,116
820,114
821,116
822,114
823,116
824,114
825,116
826,114
827,116
828,114
829,116
830,114
831,116
832,114
833,116
834,114
835,116
836,114
837,116
838,114
839,116
840,114
841,116
842,114
843,116
844,114
845,116
846,114
847,116
848,114
849,116
850,114
851,116
852,114
853,116
854,114
855,116
856,114
857,116
858,114
859,116
860,114
861,116
862,114
863,116
864,114
865,116
866,114
867,116
868,114
869,116
870,114
871,116
872,114
873,116
874,114
875,116
876,114
877,116
878,114
879,116
880,114
881,116
882,114
883,116
884,114
885,116
886,114
887,116
888,114
889,116
890,114
891,116
892,114
893,116
894,114
895,116
896,114
897,116
898,114
899,116
900,114
901,116
902,114
903,116
904,114
905,116
906,114
907,116
908,114
909,116
910,114
911,116
912,114
913,116
914,114
915,116
916,114
917,116
918,114
919,116
920,114
921,116
922,114
923,116
924,114
925,116
926,114
927,116
928,114
929,116
930,114
931,116
932,114
933,116
934,114
935,116
936,114
937,116
938,114
939,116
940,114
941,116
942,114
943,116
944,114
945,116
946,114
947,116
948,114
949,116
950,114
951,116
952,114
953,116
954,114
955,116
956,114
957,116
958,114
959,116
960,114
961,116
962,114
963,116
964,114
965,116
966,114
967,116
968,114
969,116
970,114
971,116
972,114
973,116
974,114
975,116
976,114
977,116
978,114
979,116
980,114
981,116
982,114
983,116
984,114
985,116
986,114
987,116
988,114
989,116
990,114
991,116
992,114
993,116
994,114
995,116
996,114
997,116
998,114
999,116
1000,114
1001,116
