frame,average_alive_cells
451,154
452,154
453,154
454,153
455,153
456,155
457,153
458,154
459,154
460,154
461,154
462,153
463,153
464,155
465,153
466,154
467,154
468,154
469,154
470,153
471,153
472,155
473,153
474,154
475,154
476,154
477,154
478,153
479,153
480,155
481,153
482,154
483,154
484,154
485,154
486,153
487,153
488,155
489,153
490,154
491,154
492,154
493,154
494,153
495,153
496,155
497,153
498,154
499,154
500,154
501,154
502,153
503,153
504,155
505,153
506,154
507,154
508,154
509,154
510,153
511,153
512,155
513,153
514,154
515,154
516,154
517,154
518,153
519,153
520,155
521,153
522,154
523,154
524,154
525,154
526,153
527,153
528,155
529,153
530,154
531,154
532,154
533,154
534,153
535,153
536,155
537,153
538,154
539,154
540,154
541,154
542,153
543,153
544,155
545,153
546,154
547,154
548,154
549,154
550,153
551,153
552,155
553,153
554,154
555,154
556,154
557,154
558,153
559,153
560,155
561,153
562,154
563,154
564,154
565,154
566,153
567,153
568,155
569,153
570,154
571,154
572,154
573,154
574,153
575,153
576,155
577,153
578,154
579,154
580,154
581,154
582,153
583,153
584,155
585,153
586,154
587,154
588,154
589,154
590,153
591,153
592,155
593,153
594,154
595,154
596,154
597,154
598,153
599,153
600,155
601,153
602,154
603,154
604,154
605,154
606,153
607,153
608,155
609,153
610,154
611,154
612,154
613,154
614,153
615,153
616,155
617,153
618,154
619,154
620,154
621,154
622,153
623,153
624,155
625,153
626,154
627,154
628,154
629,154
630,153
631,153
632,155
633,153
634,154
635,154
636,154
637,154
638,153
639,153
640,155
641,153
642,154
643,154
644,154
645,154
646,153
647,153
648,155
649,153
650,154
651,154
652,154
653,154
654,153
655,153
656,155
657,153
658,154
659,154
660,154
661,154
662,153
663,153
664,155
665,153
666,154
667,154
668,154
669,154
670,153
671,153
672,155
673,153
674,154
675,154
676,154
677,154
678,153
679,153
680,155
681,153
682,154
683,154
684,154
685,154
686,153
687,153
688,155
689,153
690,154
691,154
692,154
693,154
694,153
695,153
696,155
697,153
698,154
699,154
700,154
701,154
702,153
703,153
704,155
705,153
706,154
707,154
708,154
709,154
710,153
711,153
712,155
713,153
714,154
715,154
716,154
717,154
718,153
719,153
720,155
721,153
722,154
723,154
724,154
725,154
726,153
727,153
728,155
729,153
730,154
731,154
732,154
733,154
734,153
735,153
736,155
737,153
738,154
739,154
740,154
741,154
742,153
743,153
744,155
745,153
746,154
747,154
748,154
749,154
750,153
751,153
752,155
753,153
754,154
755,154
756,154
757,154
758,153
759,153
760,155
761,153
762,154
763,154
764,154
765,154
766,153
767,153
768,155
769,153
770,154
771,154
772,154
773,154
774,153
775,153
776,155
777,153
778,154
779,154
780,154
781,154
782,153
783,153
784,155
785,153
786,154
787,154
788,154
789,154
790,153
791,153
792,155
793,153
794,154
795,154
796,154
797,154
798,153
799,153
800,155
801,153
802,154
803,154
804,154
805,154
806,153
807,153
808,155
809,153
810,154
811,154
812,154
813,154
814,153
815,153
816,155
817,153
818,154
819,154
820,154
821,154
822,153
823,153
824,155
825,153
826,154
827,154
828,154
829,154
830,153
831,153
832,155
833,153
834,154
835,154
836,154
837,154
838,153
839,153
840,155
841,153
842,154
843,154
844,154
845,154
846,153
847,153
848,155
849,153
850,154
851,154
852,154
853,154
854,153
855,153
856,155
857,153
858,154
859,154
860,154
861,154
862,153
863,153
864,155
865,153
866,154
867,154
868,154
869,154
870,153
871,153
872,155
873,153
874,154
875,154
876,154
877,154
878,153
879,153
880,155
881,153
882,154
883,154
884,154
885,154
886,153
887,153
888,155
889,153
890,154
891,154
892,154
893,154
894,153
895,153
896,155
897,153
898,154
899,154
900,154
901,154
902,153
903,153
904,155
905,153
906,154
907,154
908,154
909,154
910,153
911,153
912,155
913,153
914,154
915,154
916,154
917,154
918,153
919,153
920,155
921,153
922,154
923,154
924,154
925,154
926,153
927,153
928,155
929,153
930,154
931,154
932,154
933,154
934,153
935,153
936,155
937,153
938,154
939,154
940,154
941,154
942,153
943,153
944,155
945,153
946,154
947,154
948,154
949,154
950,153
951,153
952,155
953,153
954,154
955,154
956,154
957,154
958,153
959,153
960,155
961,153
962,154
963,154
964,154
965,154
966,153
967,153
968,155
969,153
970,154
971,154
972,154
973,154
974,153
975,153
976,155
977,153
978,154
979,154
980,154
981,154
982,153
983,153
984,155
985,153
986,154
987,154
988,154
989,154
990,153
991,153
992,155
993,153
994,154
995,154
996,154
997,154
998,153
999,153
1000,155
1001,153
